NS;Matricule Operateur;Heur Passage;Temps Test;Presence Connecteur;Presence Blandage;Presence C2;Presence C24;INPUT CURRENT (NO TRIGER);INPUT TENSION (NO TRIGER);Apple Mode 3A VBUS  (0A/CC1);Apple Mode 3A D+  (0A/CC1);Apple Mode 3A D-  (0A/CC1);TYPE C VBUS (0A/CC1);TYPE C CC1 (0A/CC1);TYPE C VBUS (3A/CC1);PDO2 VBUS (0A/CC1);PDO2 VBUS (3A/CC1);PDO3 VBUS (0A/CC1);PDO3 VBUS (3A/CC1);PDO4 VBUS (0A/CC1);PDO4 VBUS (3A/CC1);PPS 8.5V VBUS (0A/CC1);PPS 8.5V VBUS (3A/CC1);PPS 20V VBUS (3A/CC1);Apple Mode 3A VBUS  (0A/CC2);Apple Mode 3A D+  (0A/CC2);Apple Mode 3A D-  (0A/CC2);TYPE C VBUS (0A/CC2);TYPE C CC2 (0A/CC2);TYPE C VBUS (3A/CC2);PDO2 VBUS (0A/CC2);PDO2 VBUS (3A/CC2);PDO3 VBUS (0A/CC2);PDO3 VBUS (3A/CC2);PDO4 VBUS (0A/CC2);PDO4 VBUS (3A/CC2);PPS 8.5V VBUS (0A/CC2);PPS 8.5V VBUS (3A/CC2);PPS 20V VBUS (3A/CC2);INPUT CURRENT (FULL LOAD);INPUT TENSION (FULL LOAD);Status Carte;
3073400591-00-W17-L2- 26 06G017-0001638;545;06:05:22;33,0;OK;OK;OK;OK;0,000;24,058;5,124;2,644;3,257;4,983;1,710;4,984;8,967;8,997;14,949;14,984;19,927;19,967;8,468;8,673;19,848;5,119;2,671;3,273;4,983;1,704;5,068;8,967;8,975;14,949;14,957;19,927;19,951;8,473;8,668;19,967;2,671;23,936;OK
3073400591-00-W17-L2- 26 06G017-0001637;545;06:05:22;25,3;OK;OK;OK;OK;0,001;24,058;5,124;2,682;3,284;4,999;1,645;4,990;9,000;9,035;15,014;15,044;20,008;20,049;8,506;8,701;19,918;5,135;2,687;3,251;4,994;1,650;5,084;9,005;9,024;15,014;5,246;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;NOK
3073400591-00-W17-L2- 26 06G017-0001637;545;06:05:37;11,1;OK;OK;OK;OK;0,000;24,052;5,130;2,654;3,262;4,999;1,650;4,995;9,005;5,246;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;NOK
3073400591-00-W17-L2- 26 06G017-0001637;545;06:05:22;34,6;OK;OK;OK;OK;0,000;24,052;5,141;2,665;3,262;4,999;1,650;4,995;9,000;9,035;15,009;15,049;20,014;20,049;8,506;8,695;19,929;5,135;2,660;3,284;4,994;1,650;5,095;9,005;9,029;15,014;15,038;20,014;20,043;8,501;8,701;20,049;2,725;23,933;OK
3073400591-00-W17-L2- 26 06G017-0001628;545;06:05:04;33,0;OK;OK;OK;OK;0,000;24,047;5,130;2,654;3,257;4,989;1,677;4,930;8,978;8,948;14,966;14,935;19,943;19,929;8,479;8,679;19,799;5,124;2,654;3,279;4,989;1,683;5,084;8,978;9,008;14,966;15,000;19,943;19,978;8,473;8,684;19,989;2,713;23,933;OK
3073400591-00-W17-L2- 26 06G017-0001632;545;06:05:43;33,0;OK;OK;OK;OK;0,000;24,058;5,130;2,654;3,246;4,983;1,699;4,979;8,973;9,013;14,966;14,995;19,938;19,984;8,473;8,673;19,859;5,119;2,633;3,251;4,983;1,699;5,073;8,973;9,008;14,960;14,990;19,938;19,978;8,473;8,673;19,989;2,717;23,935;OK
3073400591-00-W17-L2- 26 06G017-0004141;545;06:05:21;33,0;OK;OK;OK;OK;0,000;24,058;5,108;2,660;3,251;4,978;1,683;4,973;8,978;9,008;14,976;15,006;19,954;19,994;8,479;8,679;19,870;5,113;2,660;3,257;4,978;1,672;5,063;8,978;9,002;14,976;15,000;19,949;19,989;8,473;8,684;20,000;2,676;23,935;OK
3073400591-00-W17-L2- 26 06G017-0004149;545;06:05:59;33,0;OK;OK;OK;OK;0,000;24,063;5,113;2,682;3,284;4,978;1,661;4,968;8,978;9,008;14,976;15,011;19,965;20,005;8,473;8,673;19,870;5,108;2,676;3,262;4,978;1,661;5,025;8,978;8,959;14,982;14,957;19,960;19,956;8,479;8,679;20,016;2,688;23,934;OK
3073400591-00-W17-L2- 26 06G017-0004142;545;06:05:38;33,0;OK;OK;OK;OK;0,000;24,058;5,092;2,649;3,273;4,961;1,710;4,952;8,957;8,986;14,949;14,979;19,922;19,962;8,457;8,663;19,842;5,103;2,649;3,262;4,961;1,710;5,063;8,957;8,991;14,955;14,979;19,922;19,956;8,463;8,657;19,973;2,700;23,935;OK
3073400591-00-W17-L2- 26 06G017-0001627;545;06:05:17;33,0;OK;OK;OK;OK;0,000;24,063;5,135;2,665;3,268;4,994;1,645;4,995;9,000;9,035;15,009;15,049;19,998;20,043;8,495;8,701;19,908;5,130;2,633;3,257;4,999;1,650;5,090;9,000;9,024;15,004;15,038;19,998;20,027;8,501;8,701;20,038;2,707;23,933;OK
