NS;Matricule Operateur;Heur Passage;Temps Test;Presence Connecteur;Presence Blandage;Presence C2;Presence C24;INPUT CURRENT (NO TRIGER);INPUT TENSION (NO TRIGER);Apple Mode 3A VBUS  (0A/CC1);Apple Mode 3A D+  (0A/CC1);Apple Mode 3A D-  (0A/CC1);TYPE C VBUS (0A/CC1);TYPE C CC1 (0A/CC1);TYPE C VBUS (3A/CC1);PDO2 VBUS (0A/CC1);PDO2 VBUS (3A/CC1);PDO3 VBUS (0A/CC1);PDO3 VBUS (3A/CC1);PDO4 VBUS (0A/CC1);PDO4 VBUS (3A/CC1);PPS 8.5V VBUS (0A/CC1);PPS 8.5V VBUS (3A/CC1);PPS 20V VBUS (3A/CC1);Apple Mode 3A VBUS  (0A/CC2);Apple Mode 3A D+  (0A/CC2);Apple Mode 3A D-  (0A/CC2);TYPE C VBUS (0A/CC2);TYPE C CC2 (0A/CC2);TYPE C VBUS (3A/CC2);PDO2 VBUS (0A/CC2);PDO2 VBUS (3A/CC2);PDO3 VBUS (0A/CC2);PDO3 VBUS (3A/CC2);PDO4 VBUS (0A/CC2);PDO4 VBUS (3A/CC2);PPS 8.5V VBUS (0A/CC2);PPS 8.5V VBUS (3A/CC2);PPS 20V VBUS (3A/CC2);INPUT CURRENT (FULL LOAD);INPUT TENSION (FULL LOAD);Status Carte;
3073400591-00-W20-L2- 26 06G023-0003371;716;08:05:37;32,9;OK;OK;OK;OK;0,000;24,058;5,097;2,682;3,273;4,972;1,650;4,963;8,973;9,002;14,982;15,006;19,970;20,000;8,468;8,673;19,886;5,103;2,660;3,289;4,972;1,639;5,068;8,973;9,002;14,982;15,011;19,970;20,005;8,473;8,673;20,016;2,593;23,938;OK
3073400591-00-W20-L2- 26 06G023-0003369;716;08:05:47;33,0;OK;OK;OK;OK;0,000;24,058;5,119;2,665;3,295;4,989;1,666;4,990;8,978;9,019;14,976;15,011;19,954;19,994;8,484;8,684;19,875;5,124;2,660;3,279;4,983;1,677;5,090;8,984;9,002;14,982;15,000;19,949;19,978;8,484;8,684;19,994;2,572;23,938;OK
3073400591-00-W20-L2- 26 06G023-0003381;716;08:05:25;33,0;OK;OK;OK;OK;0,000;24,063;5,119;2,660;3,273;4,989;1,694;4,990;8,995;9,029;15,004;15,038;19,992;20,027;8,495;8,695;19,913;5,130;2,665;3,289;4,994;1,694;5,084;8,995;9,024;15,004;15,038;19,992;20,027;8,495;8,695;20,043;2,623;23,936;OK
3073400591-00-W20-L2- 26 06G023-0003378;716;08:05:48;9,4;OK;OK;OK;OK;0,000;24,058;5,065;2,649;3,284;4,961;1,656;4,327;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;NOK
3073400591-00-W20-L2- 26 06G023-0003405;716;08:05:39;33,2;OK;OK;OK;OK;0,000;24,052;5,124;2,682;3,262;5,005;1,688;4,990;9,005;9,035;15,014;15,033;20,003;20,032;8,501;8,706;19,918;5,135;2,676;3,279;4,999;1,688;5,101;9,005;9,040;15,014;15,038;20,003;20,049;8,506;8,701;20,049;2,602;23,937;OK
3073400591-00-W20-L2- 26 06G023-0003406;716;08:05:49;4,1;OK;OK;OK;OK;0,000;24,058;-0,005;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;NOK
3073400591-00-W20-L2- 26 06G023-0003377;716;08:05:45;36,0;OK;OK;OK;OK;0,000;24,052;5,103;2,676;3,262;4,978;1,694;4,930;8,984;8,981;14,987;14,984;19,976;19,994;8,479;8,684;19,864;5,119;2,665;3,273;4,978;1,688;5,084;8,984;9,024;14,993;15,033;19,976;20,016;8,484;8,684;20,032;2,619;23,937;OK
3073400591-00-W20-L2- 26 06G023-0003374;716;08:05:23;33,6;OK;OK;OK;OK;0,000;24,058;5,086;2,649;3,279;4,956;1,704;4,946;8,967;8,991;14,960;14,984;19,938;19,978;8,468;8,663;19,853;5,092;2,671;3,279;4,956;1,704;5,052;8,967;9,002;14,960;14,995;19,938;19,978;8,463;8,663;19,989;2,606;23,989;OK
3073400591-00-W20-L2- 26 06G023-0003407;716;08:05:02;32,8;OK;OK;OK;OK;0,000;24,052;5,081;2,676;3,279;4,956;1,634;4,957;8,973;9,008;14,971;15,011;19,954;20,000;8,473;8,673;19,875;5,092;2,649;3,284;4,956;1,628;5,057;8,973;9,013;14,971;15,011;19,960;20,005;8,479;8,673;20,005;2,611;23,936;OK
3073400591-00-W20-L2- 26 06G023-0003384;716;08:05:40;32,9;OK;OK;OK;OK;0,000;24,063;5,146;2,687;3,273;5,010;1,645;5,006;9,016;9,040;15,031;15,049;20,014;20,043;8,517;8,717;19,929;5,151;2,676;3,262;5,016;1,645;5,111;9,022;9,046;15,025;15,060;20,014;20,043;8,517;8,717;20,060;2,636;23,936;OK
3073400591-00-W20-L2- 26 06G023-0003365;716;08:05:18;32,8;OK;OK;OK;OK;0,000;24,052;5,119;2,698;3,279;4,983;1,666;4,968;8,978;8,997;14,971;14,990;19,943;19,978;8,473;8,673;19,859;5,113;2,660;3,279;4,978;1,672;5,079;8,973;9,008;14,966;15,000;19,938;19,973;8,473;8,673;19,989;2,579;23,939;OK
3073400591-00-W20-L2- 26 06G023-0003401;716;08:05:56;32,7;OK;OK;OK;OK;0,000;24,058;5,119;2,676;3,284;4,989;1,645;4,984;8,989;9,019;14,987;15,006;19,965;20,005;8,490;8,690;19,886;5,130;2,687;3,262;4,989;1,634;5,084;8,989;9,019;14,987;15,006;19,960;20,000;8,490;8,690;20,011;2,606;23,937;OK
3073400591-00-W20-L2- 26 06G023-0003398;716;08:05:35;33,1;OK;OK;OK;OK;0,000;24,052;5,130;2,660;3,262;4,994;1,726;4,990;8,984;9,013;14,971;15,000;19,938;19,978;8,484;8,684;19,853;5,124;2,654;3,284;4,989;1,726;5,084;8,984;9,008;14,971;15,000;19,932;19,973;8,484;8,690;19,984;2,606;23,937;OK
3073400591-00-W20-L2- 26 06G023-0003379;716;08:05:15;32,7;OK;OK;OK;OK;0,000;24,058;5,135;2,660;3,268;4,999;1,710;4,995;8,989;9,019;14,987;15,022;19,965;20,011;8,495;8,690;19,886;5,141;2,649;3,279;5,005;1,715;5,101;8,995;9,024;14,987;15,011;19,960;20,011;8,495;8,695;20,011;2,601;23,937;OK
3073400591-00-W20-L2- 26 06G023-0003400;716;08:05:52;32,9;OK;OK;OK;OK;0,000;24,052;5,135;2,692;3,279;5,010;1,699;5,011;9,005;9,040;15,004;15,038;19,976;20,027;8,506;8,706;19,902;5,146;2,671;3,279;5,005;1,710;5,111;9,011;9,046;15,009;15,038;19,981;20,022;8,506;8,706;20,027;2,619;23,937;OK
3073400591-00-W20-L2- 26 06G023-0003382;716;08:05:31;33,2;OK;OK;OK;OK;0,000;24,052;5,119;2,682;3,262;4,989;1,666;4,984;8,978;9,008;14,976;15,006;19,960;20,000;8,479;8,684;19,886;5,119;2,682;3,279;4,989;1,683;5,079;8,984;9,008;14,982;15,011;19,965;20,000;8,484;8,684;20,011;2,641;23,936;OK
3073400591-00-W20-L2- 26 06G023-0003370;716;08:05:19;32,8;OK;OK;OK;OK;0,000;24,058;5,092;2,671;3,268;4,978;1,710;4,968;8,967;8,997;14,966;14,990;19,943;19,989;8,473;8,668;19,859;5,108;2,654;3,273;4,978;1,710;5,068;8,967;8,991;14,960;14,984;19,954;19,989;8,473;8,663;19,994;2,606;23,936;OK
3073400591-00-W20-L2- 26 06G023-0003399;716;08:05:01;32,7;OK;OK;OK;OK;0,000;24,058;5,146;2,649;3,273;5,016;1,715;4,995;8,984;9,013;14,987;15,006;19,976;20,005;8,490;8,684;19,886;5,141;2,660;3,273;5,010;1,715;5,106;8,989;9,013;14,987;15,006;19,970;20,005;8,490;8,684;20,016;2,599;23,936;OK
3073400591-00-W20-L2- 26 06G023-0003408;716;08:05:21;14,6;OK;OK;OK;OK;0,000;24,058;5,141;2,687;3,268;5,010;1,661;4,995;9,005;9,024;15,004;15,022;19,976;20,005;5,005;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;NOK
3073400591-00-W20-L2- 26 06G023-0003408;716;08:05:06;32,7;OK;OK;OK;OK;0,000;24,063;5,135;2,665;3,300;5,010;1,666;4,957;9,011;8,991;15,004;14,995;19,981;19,984;8,511;8,711;19,870;5,151;2,654;3,295;5,016;1,666;5,111;9,005;9,040;15,004;15,028;19,981;20,016;8,511;8,706;20,038;2,618;23,936;OK
3073400591-00-W20-L2- 26 06G023-0003402;716;08:05:44;32,9;OK;OK;OK;OK;0,000;24,052;5,124;2,687;3,289;4,999;1,672;4,995;8,995;9,029;14,993;15,028;19,976;20,016;8,495;8,695;19,897;5,135;2,692;3,268;4,999;1,672;5,095;8,995;9,024;14,993;15,011;19,976;20,005;8,495;8,695;20,027;2,616;23,936;OK
3073400591-00-W20-L2- 26 06G023-0003416;716;08:05:23;33,5;OK;OK;OK;OK;0,002;24,058;5,092;2,698;3,300;4,961;1,677;4,935;8,984;8,997;14,998;15,011;19,981;20,022;8,484;8,684;19,897;5,097;2,676;3,279;4,961;1,683;5,063;8,984;9,024;14,998;15,028;19,987;20,022;8,484;8,684;20,032;2,601;23,935;OK
3073400591-00-W20-L2- 26 06G023-0003413;716;08:05:04;34,6;OK;OK;OK;OK;0,000;24,058;5,119;2,682;3,268;4,972;1,677;4,968;8,967;8,997;14,960;14,990;19,932;19,967;8,468;8,668;19,848;5,108;2,649;3,268;4,972;1,677;5,073;8,967;8,997;14,960;14,990;19,927;19,962;8,468;8,668;19,978;2,560;23,937;OK
3073400591-00-W20-L2- 26 06G023-0003415;716;08:05:41;33,1;OK;OK;OK;OK;0,000;24,058;5,141;2,654;3,262;5,005;1,699;4,995;9,005;9,035;15,031;15,049;20,025;20,060;8,511;8,711;19,946;5,141;2,671;3,284;5,005;1,699;5,095;9,011;9,035;15,025;15,055;20,019;20,060;8,506;8,717;20,070;2,619;23,935;OK
3073400591-00-W20-L2- 26 06G023-0003412;716;08:05:19;32,8;OK;OK;OK;OK;0,000;24,058;5,135;2,687;3,284;4,999;1,666;4,995;9,005;9,035;15,025;15,049;20,019;20,054;8,506;8,706;19,935;5,135;2,654;3,268;4,999;1,683;5,101;9,005;9,046;15,020;15,055;20,019;20,054;8,506;8,706;20,065;2,595;23,935;OK
3073400591-00-W20-L2- 26 06G023-0003418;716;08:05:57;32,8;OK;OK;OK;OK;0,000;24,058;5,124;2,660;3,246;4,978;1,721;4,968;8,984;8,997;14,993;15,006;19,970;20,005;8,479;8,684;19,880;5,124;2,676;3,262;4,983;1,721;5,084;8,989;9,019;14,993;15,022;19,976;20,011;8,484;8,684;20,016;2,603;23,936;OK
3073400591-00-W20-L2- 26 06G023-0003409;716;08:05:34;32,7;OK;OK;OK;OK;0,000;24,058;5,108;2,676;3,279;4,978;1,726;4,968;8,984;8,997;14,998;15,011;19,992;20,022;8,484;8,684;19,891;5,119;2,687;3,289;4,972;1,715;5,079;8,984;9,013;14,993;15,022;19,981;20,022;8,484;8,684;20,038;2,593;24,078;OK
3073400591-00-W20-L2- 26 06G023-0003410;716;08:05:11;32,8;OK;OK;OK;OK;0,000;24,058;5,119;2,682;3,306;4,978;1,656;4,957;8,978;8,986;14,987;14,995;19,976;19,994;8,479;8,679;19,875;5,119;2,698;3,279;4,978;1,656;5,079;8,978;9,013;14,987;15,011;19,970;20,005;8,479;8,679;20,022;2,587;23,936;OK
3073400591-00-W20-L2- 26 06G023-0003419;716;08:05:49;32,8;OK;OK;OK;OK;0,000;24,058;5,092;2,692;3,289;4,956;1,704;4,957;8,967;9,002;14,982;15,011;19,981;20,016;8,473;8,668;19,897;5,092;2,671;3,284;4,961;1,704;5,052;8,967;8,997;14,982;15,006;19,976;20,011;8,468;8,668;20,022;2,601;23,936;OK
3073400591-00-W20-L2- 26 06G023-0003411;716;08:05:28;32,9;OK;OK;OK;OK;0,000;24,052;5,081;2,660;3,284;4,956;1,688;4,946;8,978;9,008;14,982;15,006;19,976;20,005;8,479;8,679;19,891;5,092;2,671;3,279;4,956;1,688;5,046;8,984;9,002;14,987;15,011;19,970;20,011;8,479;8,673;20,027;2,611;23,935;OK
3073400591-00-W20-L2- 26 06G023-0003414;716;08:05:06;32,8;OK;OK;OK;OK;0,000;24,052;5,135;2,671;3,284;5,010;1,656;4,990;9,011;9,013;15,009;15,028;20,003;20,038;8,506;8,706;19,908;5,141;2,687;3,284;5,005;1,656;5,052;9,011;8,910;15,014;14,479;19,998;19,386;8,506;8,711;20,049;2,568;23,937;OK
3073400591-00-W20-L2- 26 06G023-0003420;716;08:05:44;32,7;OK;OK;OK;OK;0,003;24,052;5,124;2,644;3,284;4,983;1,672;4,973;8,973;8,991;14,960;14,984;19,932;19,956;8,479;8,679;19,842;5,119;2,665;3,257;4,989;1,672;5,068;8,978;8,991;14,960;14,973;19,932;19,956;8,479;8,679;19,973;2,594;23,936;OK
3073400591-00-W20-L2- 26 06G023-0003317;716;08:05:23;32,7;OK;OK;OK;OK;0,000;24,058;5,119;2,644;3,251;4,989;1,726;4,979;8,984;9,002;14,976;14,990;19,949;19,978;8,479;8,684;19,859;5,124;2,654;3,251;4,989;1,715;5,073;8,978;8,997;14,971;14,990;19,949;19,973;8,484;8,684;19,994;2,588;23,936;OK
3073400591-00-W20-L2- 26 06G023-0003320;716;08:05:01;32,7;OK;OK;OK;OK;0,000;24,058;5,103;2,654;3,279;4,978;1,683;4,973;8,995;9,024;14,987;15,022;19,970;20,011;8,495;8,695;19,891;5,113;2,698;3,289;4,978;1,688;5,073;8,995;9,019;14,987;15,011;19,970;20,005;8,495;8,695;20,022;2,594;23,935;OK
3073400591-00-W20-L2- 26 06G023-0003323;716;08:05:39;32,7;OK;OK;OK;OK;0,000;24,063;5,135;2,676;3,268;4,994;1,656;4,973;8,984;8,991;14,971;14,979;19,949;19,967;8,490;8,690;19,848;5,130;2,671;3,257;4,989;1,656;5,090;8,984;9,013;14,971;15,000;19,949;19,984;8,490;8,684;19,994;2,592;23,934;OK
3073400591-00-W20-L2- 26 06G023-0003315;716;08:05:17;32,7;OK;OK;OK;OK;0,001;24,058;5,097;2,665;3,284;4,951;1,688;4,930;8,951;8,953;14,949;14,952;19,922;19,946;8,452;8,652;19,832;5,086;2,654;3,268;4,951;1,683;5,046;8,946;8,981;14,944;14,973;19,922;19,956;8,446;8,652;19,973;2,577;23,936;OK
3073400591-00-W20-L2- 26 06G023-0003313;716;08:05:55;32,7;OK;OK;OK;OK;0,000;24,058;5,103;2,671;3,268;4,978;1,694;4,963;8,967;8,991;14,971;14,990;19,954;19,984;8,468;8,668;19,864;5,103;2,654;3,235;4,978;1,688;5,057;8,967;8,986;14,966;14,984;19,949;19,978;8,468;8,668;19,994;2,592;23,936;OK
3073400591-00-W20-L2- 26 06G023-0003306;716;08:05:04;3,8;OK;OK;OK;OK;0,000;24,058;-0,695;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;NOK
3073400591-00-W20-L2- 26 06G023-0003306;716;08:05:46;32,7;OK;OK;OK;OK;0,000;24,058;5,097;2,660;3,273;4,961;1,726;4,963;8,967;9,008;14,955;14,990;19,932;19,967;8,473;8,668;19,853;5,097;2,682;3,273;4,961;1,721;5,057;8,967;8,997;14,955;14,984;19,927;19,962;8,473;8,673;19,973;2,587;23,936;OK
3073400591-00-W20-L2- 26 06G023-0003311;716;08:05:25;33,2;OK;OK;OK;OK;0,001;24,058;5,135;2,676;3,273;4,994;1,672;4,990;9,000;9,029;15,009;15,033;20,008;20,043;8,501;8,695;19,924;5,130;2,698;3,273;4,989;1,672;5,084;9,005;9,024;15,009;15,033;19,998;20,027;8,501;8,701;20,049;2,607;23,992;OK
3073400591-00-W20-L2- 26 06G023-0003304;716;08:05:04;32,7;OK;OK;OK;OK;0,000;24,058;5,124;2,644;3,268;4,983;1,656;4,968;8,984;8,997;14,976;14,995;19,960;19,984;8,484;8,684;19,870;5,119;2,660;3,279;4,983;1,666;5,073;8,984;9,008;14,982;15,000;19,965;19,989;8,484;8,679;20,011;2,583;23,936;OK
3073400591-00-W20-L2- 26 06G023-0003308;716;08:05:23;13,8;OK;OK;OK;OK;0,000;24,058;5,135;2,671;3,268;5,005;1,710;5,001;8,989;9,019;14,987;15,017;19,965;20,005;4,999;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;NOK
3073400591-00-W20-L2- 26 06G023-0003308;716;08:05:11;32,8;OK;OK;OK;OK;0,000;24,042;5,124;2,660;3,284;4,994;1,710;4,990;8,984;9,019;14,982;15,011;19,954;20,000;8,479;8,684;19,875;5,130;2,687;3,279;4,994;1,704;5,090;8,984;9,013;14,982;15,000;19,960;19,994;8,484;8,684;20,000;2,587;23,936;OK
3073400591-00-W20-L2- 26 06G023-0003310;716;08:05:50;32,7;OK;OK;OK;OK;0,000;24,052;5,130;2,703;3,284;5,005;1,699;5,001;9,005;9,029;15,014;15,049;20,003;20,043;8,511;8,711;19,929;5,141;2,682;3,306;5,005;1,704;5,101;9,005;9,029;15,014;15,038;20,008;20,032;8,511;8,711;20,054;2,605;23,935;OK
3073400591-00-W20-L2- 26 06G023-0003301;716;08:05:59;3,8;OK;OK;OK;OK;0,000;24,047;1,167;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;-1,000;NOK
3073400591-00-W20-L2- 26 06G023-0003301;716;08:05:03;32,7;OK;OK;OK;OK;0,000;24,052;5,124;2,682;3,262;4,994;1,666;5,001;8,984;9,024;14,971;15,011;19,938;19,989;8,484;8,684;19,864;5,130;2,687;3,273;4,994;1,666;5,090;8,984;9,019;14,976;15,006;19,938;19,973;8,490;8,679;19,989;2,577;23,936;OK
3073400591-00-W20-L2- 26 06G023-0003309;716;08:05:41;32,7;OK;OK;OK;OK;0,000;24,052;5,135;2,660;3,279;5,005;1,699;5,001;9,000;9,029;14,993;15,028;19,970;20,011;8,501;8,701;19,891;5,141;2,676;3,257;5,005;1,694;5,101;9,005;9,024;14,998;15,017;19,970;20,000;8,501;8,701;20,022;2,586;23,935;OK
3073400591-00-W20-L2- 26 06G023-0003305;716;08:05:19;32,8;OK;OK;OK;OK;0,002;24,052;5,135;2,671;3,257;5,005;1,666;5,011;9,000;9,040;15,004;15,033;19,981;20,032;8,506;8,701;19,908;5,141;2,649;3,284;5,010;1,666;5,106;9,000;9,029;15,004;15,028;19,981;20,022;8,506;8,706;20,032;2,596;23,934;OK
3073400591-00-W20-L2- 26 06G023-0003303;716;08:05:57;33,1;OK;OK;OK;OK;0,000;24,063;5,108;2,665;3,251;4,983;1,683;4,973;8,984;9,002;14,976;15,000;19,960;19,994;8,479;8,679;19,875;5,113;2,644;3,273;4,983;1,688;5,063;8,978;8,981;14,976;14,973;19,960;19,978;8,479;8,679;20,005;2,587;23,935;OK
3073400591-00-W20-L2- 26 06G023-0003312;716;08:05:36;32,8;OK;OK;OK;OK;0,000;24,052;5,146;2,676;3,251;4,999;1,677;4,990;8,989;9,019;14,987;15,011;19,965;20,005;8,495;8,695;19,886;5,135;2,644;3,273;4,999;1,677;5,090;8,995;9,013;14,987;15,006;19,965;20,000;8,495;8,695;20,011;2,568;23,935;OK
3073400591-00-W20-L2- 26 06G023-0003283;716;08:05:14;33,1;OK;OK;OK;OK;0,000;24,052;5,119;2,692;3,268;4,989;1,710;4,990;9,000;9,029;15,014;15,049;20,003;20,049;8,501;8,701;19,924;5,130;2,692;3,268;4,994;1,715;5,084;9,000;9,029;15,014;15,044;20,008;20,038;8,495;8,701;20,054;2,597;23,934;OK
3073400591-00-W20-L2- 26 06G023-0003280;716;08:05:54;33,2;OK;OK;OK;OK;0,000;24,052;5,119;2,660;3,262;4,967;1,645;4,968;8,962;8,997;14,960;14,990;19,938;19,984;8,468;8,673;19,864;5,108;2,649;3,268;5,119;1,650;5,073;8,962;8,997;14,955;14,990;19,938;19,978;8,468;8,668;19,989;2,565;23,936;OK
3073400591-00-W20-L2- 26 06G023-0003281;716;08:05:32;32,8;OK;OK;OK;OK;0,001;24,058;5,146;2,682;3,257;4,999;1,715;4,990;8,989;9,019;14,976;15,006;19,949;19,984;8,490;8,690;19,864;5,135;2,682;3,279;4,999;1,715;5,095;8,989;9,024;14,976;15,006;19,949;19,989;8,490;8,690;19,994;2,598;23,934;OK
3073400591-00-W20-L2- 26 06G023-0003284;716;08:05:11;32,7;OK;OK;OK;OK;0,000;24,052;5,151;2,676;3,284;5,010;1,666;5,011;9,011;9,046;15,004;15,044;19,981;20,022;8,511;8,711;19,897;5,151;2,682;3,279;5,016;1,672;5,106;9,011;9,040;15,009;15,033;19,981;20,016;8,511;8,706;20,032;2,619;23,931;OK
3073400591-00-W20-L2- 26 06G023-0003278;716;08:05:52;32,7;OK;OK;OK;OK;0,001;24,058;5,092;2,660;3,295;4,956;1,672;4,957;8,951;8,981;14,949;14,979;19,916;19,962;8,452;8,652;19,837;5,097;2,698;3,273;4,961;1,677;5,052;8,951;8,981;14,944;14,968;19,916;19,946;8,452;8,652;19,962;2,607;23,933;OK
